date,close,broken_net_rate,bn_z10y,erp,breadth,new_low,vol_ratio,ret5,vol_temp,rsi14,bias60,drawdown,margin_chg5,limit_up_rate,limit_down_rate,max_consec_limit,n_sample,asi_v2,coverage,zone_v2,asi_v2_noerp,asi_v2_nolvspec,asi_v1
2005-01-27,1225.89,5.97,,,48.05,7.39,0.844,1.78,50.17,40.19,-5.61,-31.03,,0.0,0.0,1,203,41.8,0.9,Neutral,41.8,41.7,38.3
2005-01-28,1213.67,6.97,,,34.73,21.67,0.737,-1.69,35.27,37.19,-6.44,-31.72,,0.493,3.448,1,203,32.6,0.9,Neutral,32.6,32.4,29.2
2005-01-31,1191.82,8.59,,,17.51,44.0,0.826,-5.09,21.39,32.51,-8.0,-32.95,,0.0,7.5,1,200,23.7,0.9,Pessimistic,23.7,23.4,21.6
2005-02-01,1188.93,10.5,,,18.16,36.63,0.851,-5.21,21.04,31.94,-8.08,-33.11,,0.99,1.98,1,202,20.5,0.9,Pessimistic,20.5,19.3,19.3
2005-02-02,1252.5,7.43,,,33.75,0.0,1.732,0.85,56.35,51.96,-3.1,-29.54,,11.765,0.0,1,204,44.6,0.9,Neutral,44.6,43.6,42.7
2005-02-03,1242.31,8.0,,,33.57,2.48,1.822,1.34,61.25,49.45,-3.75,-30.11,,0.0,0.0,1,202,41.0,0.9,Neutral,41.0,40.9,41.3
2005-02-04,1269.0,7.46,,,48.13,1.98,1.527,4.56,80.78,55.52,-1.58,-28.61,,0.0,0.0,1,202,49.6,0.9,Neutral,49.6,50.0,48.6
2005-02-16,1278.88,6.47,,,61.61,0.0,1.316,7.3,77.77,57.55,-0.72,-28.05,,1.478,0.0,1,203,55.1,0.9,Neutral,55.1,55.3,54.0
2005-02-17,1276.13,5.45,,,66.45,0.49,1.024,7.33,69.2,56.77,-0.81,-28.21,,0.98,0.0,2,204,55.2,0.9,Neutral,55.2,55.3,53.9
2005-02-18,1258.97,4.95,,,48.8,0.0,0.98,0.52,46.1,52.05,-2.01,-29.17,,0.0,0.0,1,204,48.9,0.9,Neutral,48.9,49.3,46.6
2005-02-21,1284.48,4.98,,,64.45,0.0,1.155,3.39,64.04,57.68,0.07,-27.74,,0.985,0.0,1,203,56.0,0.9,Neutral,56.0,56.4,56.1
2005-02-22,1309.28,4.57,,,66.92,0.0,2.082,3.17,76.66,62.32,2.08,-26.34,,2.01,0.0,1,199,61.3,0.9,Optimistic,61.3,61.9,64.3
2005-02-23,1309.47,3.96,,,65.67,0.0,2.191,2.39,70.1,62.35,2.19,-26.33,,1.961,0.0,2,204,61.4,0.9,Optimistic,61.4,61.8,65.1
2005-02-24,1309.95,4.46,,,64.49,0.0,1.795,2.65,72.16,62.44,2.33,-26.3,,0.49,0.0,1,204,60.4,0.9,Optimistic,60.4,61.1,63.0
2005-02-25,1312.44,4.48,,,70.32,0.0,2.137,4.25,85.68,62.95,2.6,-26.16,,0.0,0.0,1,203,63.6,0.9,Optimistic,63.6,64.8,65.7
2005-02-28,1306.0,4.95,,,57.48,0.0,1.549,1.68,60.3,60.67,2.17,-26.53,,0.0,0.0,1,204,55.7,0.9,Neutral,55.7,56.4,58.7
2005-03-01,1303.41,4.98,,,46.95,0.0,1.225,-0.45,42.85,59.73,2.04,-26.67,,0.0,0.0,1,203,50.7,0.9,Neutral,50.7,51.1,52.5
2005-03-02,1287.45,4.95,,,36.06,0.49,1.631,-1.68,35.78,54.17,0.88,-27.57,,0.98,0.49,1,204,46.8,0.9,Neutral,46.8,46.8,49.3
2005-03-03,1294.34,5.5,,,37.52,0.5,1.109,-1.19,38.14,56.07,1.48,-27.18,,0.495,0.0,1,201,46.7,0.9,Neutral,46.7,46.7,46.3
2005-03-04,1287.71,5.47,,,35.15,0.0,0.952,-1.88,34.44,53.76,1.03,-27.56,,0.0,0.493,1,203,45.7,0.9,Neutral,45.7,46.0,42.8
2005-03-07,1293.74,5.0,,,41.64,0.0,0.925,-0.94,38.82,55.56,1.55,-27.22,,0.0,0.0,1,202,48.9,0.9,Neutral,48.9,49.2,46.1
2005-03-08,1318.27,4.5,,,50.9,0.0,1.543,1.14,56.3,62.01,3.5,-25.84,,0.99,0.0,1,202,56.4,0.9,Neutral,56.4,56.8,58.2
2005-03-09,1316.79,4.48,,,58.79,0.0,1.751,2.28,68.29,61.43,3.41,-25.92,,0.985,0.0,1,203,59.8,0.9,Neutral,59.8,60.4,61.4
2005-03-10,1286.23,5.45,,,48.52,0.0,1.509,-0.63,43.25,50.86,1.08,-27.64,,0.0,0.0,1,203,48.8,0.9,Neutral,48.8,49.2,51.8
2005-03-11,1289.94,4.95,,,52.52,0.49,1.252,0.17,46.76,51.94,1.42,-27.43,,0.98,0.0,1,204,51.1,0.9,Neutral,51.1,51.2,52.4
2005-03-14,1293.5,6.9,,,47.46,1.47,1.55,-0.02,47.91,53.01,1.74,-27.23,,0.976,0.0,1,205,46.2,0.9,Neutral,46.2,46.0,50.4
2005-03-15,1269.14,6.9,,,34.12,0.98,1.279,-3.73,23.0,45.55,-0.08,-28.6,,0.0,0.0,1,205,36.8,0.9,Neutral,36.8,36.4,41.0
2005-03-16,1255.59,6.4,,,28.94,0.49,1.117,-4.65,19.32,42.0,-1.07,-29.36,,0.0,0.0,1,205,35.7,0.9,Neutral,35.7,35.3,37.3
2005-03-17,1243.47,8.37,,,31.07,2.45,1.05,-3.32,26.97,39.08,-1.94,-30.04,,0.0,1.463,1,205,30.6,0.9,Neutral,30.6,30.2,33.3
2005-03-18,1227.4,10.4,,,24.31,10.84,1.008,-4.85,19.64,35.54,-3.1,-30.95,,0.49,1.961,1,204,22.4,0.9,Pessimistic,22.4,21.4,26.4
2005-03-21,1231.05,9.41,,,26.6,11.33,0.802,-4.83,22.43,36.93,-2.71,-30.74,,0.98,1.471,1,204,25.2,0.9,Pessimistic,25.2,24.2,26.1
2005-03-22,1206.92,13.37,,,24.76,38.92,1.182,-4.9,17.06,32.0,-4.49,-32.1,,0.49,5.392,1,204,16.0,0.9,Pessimistic,16.0,14.9,23.6
2005-03-23,1201.65,14.36,,,29.59,20.2,1.076,-4.3,21.67,31.02,-4.8,-32.4,,0.49,0.49,1,204,16.6,0.9,Pessimistic,16.6,14.9,22.8
2005-03-24,1208.19,11.82,,,41.39,1.47,0.912,-2.84,30.1,33.72,-4.2,-32.03,,0.0,0.976,1,205,26.0,0.9,Pessimistic,26.0,25.3,28.2
2005-03-25,1205.63,12.81,,,45.22,3.45,0.753,-1.77,34.93,33.18,-4.31,-32.17,,0.488,0.0,1,204,25.5,0.9,Pessimistic,25.5,24.1,26.0
2005-03-28,1200.11,11.56,,,41.58,22.61,0.711,-2.51,32.19,31.97,-4.61,-32.48,,0.498,0.0,1,201,24.2,0.9,Pessimistic,24.2,22.8,24.7
2005-03-29,1195.02,11.82,,,44.78,17.73,0.732,-0.99,37.91,30.86,-4.91,-32.77,,0.976,0.0,2,205,25.7,0.9,Pessimistic,25.7,24.1,25.4
2005-03-30,1172.57,12.81,,,36.34,44.83,0.901,-2.42,32.03,26.48,-6.56,-34.03,,0.976,1.951,2,205,21.1,0.9,Pessimistic,21.1,19.7,22.1
2005-03-31,1181.24,13.37,,,33.38,18.32,0.822,-2.23,33.03,30.57,-5.74,-33.55,,0.98,0.49,1,204,20.6,0.9,Pessimistic,20.6,19.1,20.8
2005-04-01,1223.57,11.44,,,46.12,1.49,1.542,1.49,58.82,46.3,-2.29,-31.16,,2.956,0.0,1,203,37.3,0.9,Neutral,37.3,36.4,40.2
2005-04-04,1202.97,13.07,,,43.43,9.05,1.065,0.24,45.5,41.39,-3.85,-32.32,,0.498,0.995,1,201,27.5,0.9,Pessimistic,27.5,26.5,32.0
2005-04-05,1191.74,13.24,,,43.01,15.69,0.888,-0.27,41.65,38.96,-4.64,-32.95,,0.0,0.0,1,206,24.7,0.9,Pessimistic,24.7,23.6,28.3
2005-04-06,1214.87,11.94,,,56.63,7.46,1.279,3.61,68.12,45.99,-2.72,-31.65,,1.478,0.0,1,203,37.3,0.9,Neutral,37.3,36.5,41.1
2005-04-07,1225.49,11.39,,,61.14,0.5,1.836,3.75,81.47,48.9,-1.85,-31.06,,1.471,0.0,1,204,44.9,0.9,Neutral,44.9,44.6,47.3
2005-04-08,1248.52,10.0,,,58.76,0.5,1.317,2.04,59.11,54.61,0.0,-29.76,,2.475,0.0,2,202,43.4,0.9,Neutral,43.4,42.6,47.6
2005-04-11,1240.97,9.9,,,63.22,0.5,1.415,3.16,68.28,52.54,-0.61,-30.19,,0.49,0.49,1,204,45.0,0.9,Neutral,45.0,45.0,49.1
2005-04-12,1219.51,10.34,,,59.74,1.97,0.945,2.33,54.31,47.07,-2.29,-31.39,,0.0,1.951,1,205,38.1,0.9,Neutral,38.1,38.3,40.9
2005-04-13,1248.2,9.85,,,63.2,1.48,1.406,2.74,65.31,53.97,0.01,-29.78,,1.463,0.488,1,205,44.2,0.9,Neutral,44.2,44.0,49.7
2005-04-14,1234.33,10.29,,,50.31,3.92,1.107,0.72,48.49,50.54,-1.07,-30.56,,0.485,0.485,1,206,36.5,0.9,Neutral,36.5,36.0,41.4
2005-04-15,1216.96,11.82,,,36.8,16.75,1.002,-2.53,31.23,46.55,-2.41,-31.54,,0.0,2.927,1,205,25.7,0.9,Pessimistic,25.7,25.3,32.1
2005-04-18,1197.73,11.17,,,33.87,24.37,0.813,-3.48,27.86,42.55,-3.87,-32.62,,0.0,2.01,1,199,24.6,0.9,Pessimistic,24.6,23.9,27.3
2005-04-19,1199.9,10.89,,,42.61,15.35,0.76,-1.61,35.58,43.14,-3.64,-32.38,,0.49,1.961,1,204,28.3,0.9,Pessimistic,28.3,27.6,30.1
2005-04-20,1184.19,13.07,,,26.47,36.68,0.775,-5.13,22.09,39.92,-4.86,-33.11,,0.0,1.99,1,201,18.8,0.9,Pessimistic,18.8,17.8,21.4
2005-04-21,1172.56,14.71,,,28.21,42.65,0.918,-5.0,20.12,37.68,-5.73,-32.12,,0.485,2.913,1,206,15.5,0.9,Pessimistic,15.5,14.1,21.7
2005-04-22,1169.19,16.67,,,30.5,44.44,0.936,-3.93,24.9,37.03,-5.94,-32.14,,0.0,4.5,1,200,14.6,0.9,Ice-cold,14.6,13.6,21.3
2005-04-25,1157.97,18.09,,,29.66,55.28,0.93,-3.32,27.77,34.88,-6.78,-32.49,,0.498,3.98,1,201,15.3,0.9,Pessimistic,15.3,14.1,19.9
2005-04-26,1165.34,17.68,,,34.68,8.59,0.956,-2.88,29.69,37.45,-6.1,-31.34,,3.0,0.0,2,200,18.7,0.9,Pessimistic,18.7,16.5,23.1
2005-04-27,1148.76,18.41,,,36.53,34.83,0.934,-2.99,29.27,34.18,-7.31,-32.18,,1.478,3.448,1,203,16.4,0.9,Pessimistic,16.4,15.1,21.8
2005-04-28,1169.12,12.24,,,47.6,5.08,1.201,-0.29,43.62,40.99,-5.56,-30.98,,2.513,0.0,1,199,29.2,0.9,Pessimistic,29.2,27.9,34.8
2005-04-29,1159.15,13.4,,,45.33,15.31,0.967,-0.86,39.36,38.87,-6.26,-30.83,,0.0,2.525,1,198,23.6,0.9,Pessimistic,23.6,23.0,29.6
2005-05-09,1130.84,15.46,,,43.67,43.37,0.741,-2.34,32.74,33.56,-8.43,-32.26,,0.0,4.04,1,198,17.4,0.9,Pessimistic,17.4,16.6,21.3
2005-05-10,1135.56,14.57,,,36.78,32.5,0.896,-2.55,31.44,35.15,-7.95,-31.5,,0.0,1.97,1,202,18.2,0.9,Pessimistic,18.2,17.2,22.7
2005-05-11,1124.27,14.07,,,37.17,34.0,0.744,-2.13,33.55,33.11,-8.78,-32.18,,0.985,0.985,1,203,19.3,0.9,Pessimistic,19.3,17.8,20.0
2005-05-12,1103.99,13.3,,,27.9,23.81,0.834,-5.57,21.28,29.76,-10.32,-32.5,,1.042,1.562,1,192,15.7,0.9,Pessimistic,15.7,14.1,17.2
2005-05-13,1107.63,14.72,,,39.2,5.05,0.907,-4.44,22.81,31.1,-9.85,-32.28,,2.488,0.0,2,201,17.9,0.9,Pessimistic,17.9,15.6,21.5
2005-05-16,1095.47,14.8,,,43.67,12.69,0.693,-3.13,30.01,29.1,-10.66,-32.04,,2.5,1.0,2,200,17.9,0.9,Pessimistic,17.9,15.9,19.0
2005-05-17,1099.64,14.8,,,49.37,3.05,0.793,-3.16,29.3,30.75,-10.12,-31.56,,2.0,0.0,1,200,20.4,0.9,Pessimistic,20.4,18.5,23.2
2005-05-18,1102.96,14.36,,,58.61,0.51,0.716,-1.9,34.47,32.1,-9.63,-31.23,,1.508,0.0,2,199,25.1,0.9,Pessimistic,25.1,23.4,26.2
2005-05-19,1103.47,13.43,,,59.28,1.49,0.738,-0.05,41.53,32.32,-9.37,-31.19,,0.0,0.488,1,205,26.5,0.9,Pessimistic,26.5,25.7,27.7
2005-05-20,1099.27,14.58,,,50.27,3.11,0.664,-0.75,38.48,31.42,-9.52,-31.46,,0.0,1.02,1,196,22.4,0.9,Pessimistic,22.4,21.5,22.3
2005-05-23,1070.84,16.4,,,45.54,33.68,0.662,-2.25,33.26,26.13,-11.6,-33.23,,0.518,5.181,1,193,15.3,0.9,Pessimistic,15.3,14.1,17.0
2005-05-24,1073.85,14.07,,,46.87,5.03,0.768,-2.35,32.67,27.52,-11.06,-33.04,,0.99,0.495,1,202,20.4,0.9,Pessimistic,20.4,18.9,21.2
2005-05-25,1072.14,13.57,,,43.24,3.5,0.692,-2.8,31.22,27.2,-10.91,-32.89,,0.985,0.0,1,203,21.0,0.9,Pessimistic,21.0,19.4,19.2
2005-05-26,1058.87,13.99,,,39.23,8.25,0.682,-4.04,26.8,24.84,-11.71,-32.97,,0.508,1.015,1,197,17.3,0.9,Pessimistic,17.3,15.7,16.4
2005-05-27,1051.95,15.23,,,38.58,11.11,0.738,-4.3,25.26,23.68,-11.97,-33.41,,0.498,1.493,1,201,14.6,0.9,Ice-cold,14.6,13.0,15.6
2005-05-30,1060.16,14.95,,,52.68,5.64,0.636,-1.0,37.54,27.97,-10.97,-32.89,,0.0,1.01,1,198,20.3,0.9,Pessimistic,20.3,19.3,20.8
2005-05-31,1060.74,15.31,,,44.58,3.57,0.691,-1.22,36.92,28.27,-10.62,-32.85,,0.0,0.0,1,199,20.0,0.9,Pessimistic,20.0,18.6,18.6
2005-06-01,1039.19,15.84,,,35.98,16.67,0.757,-3.07,29.86,24.16,-12.13,-34.21,,0.0,1.456,1,206,13.8,0.9,Ice-cold,13.8,12.5,14.4
2005-06-02,1016.06,16.0,,,37.39,23.27,0.872,-4.04,24.97,20.68,-13.75,-35.68,,0.98,3.431,1,204,11.8,0.9,Ice-cold,11.8,10.3,15.1
2005-06-03,1013.64,16.92,,,40.12,15.76,0.763,-3.64,27.59,20.35,-13.62,-35.83,,0.0,1.463,1,205,12.9,0.9,Ice-cold,12.9,11.5,14.3
2005-06-06,1034.38,17.0,,,39.75,6.93,0.843,-2.43,32.13,30.58,-11.53,-34.52,,1.471,0.0,1,204,16.6,0.9,Pessimistic,16.6,14.6,18.4
2005-06-07,1030.94,16.42,,,41.07,7.39,1.198,-2.81,28.99,29.9,-11.46,-34.74,,0.488,0.488,1,205,15.7,0.9,Pessimistic,15.7,14.0,22.9
2005-06-08,1115.58,10.45,,,58.93,0.49,3.082,7.35,92.0,56.02,-3.91,-29.38,,23.415,0.488,2,205,47.9,0.9,Neutral,47.9,46.9,51.0
2005-06-09,1131.05,10.0,,,64.52,0.5,3.037,11.32,92.0,59.03,-2.36,-28.4,,1.961,0.0,3,204,49.6,0.9,Neutral,49.6,49.2,54.7
2005-06-10,1108.29,12.06,,,59.08,0.5,2.062,9.34,92.0,53.26,-4.08,-29.84,,0.0,0.985,1,203,43.9,0.9,Neutral,43.9,44.2,47.0
2005-06-13,1106.29,11.44,,,55.3,1.48,1.371,6.95,79.41,52.77,-3.99,-29.97,,0.488,0.0,1,205,41.4,0.9,Neutral,41.4,41.0,43.2
2005-06-14,1093.46,13.93,,,48.57,0.49,1.311,6.06,77.63,49.63,-4.86,-30.22,,0.488,0.0,1,205,37.0,0.9,Neutral,37.0,36.3,36.9
2005-06-15,1072.84,16.08,,,30.14,2.99,1.086,-3.83,24.03,45.0,-6.41,-30.49,,0.0,0.985,1,203,17.5,0.9,Pessimistic,17.5,16.3,25.2
2005-06-16,1086.01,14.57,,,32.27,1.0,1.028,-3.98,23.77,48.32,-5.04,-29.58,,1.478,0.493,1,203,22.1,0.9,Pessimistic,22.1,20.6,27.9
2005-06-17,1085.61,15.42,,,35.76,3.45,1.187,-2.05,33.43,48.22,-4.88,-28.44,,0.0,1.463,1,205,21.6,0.9,Pessimistic,21.6,20.7,30.2
2005-06-20,1115.62,12.44,,,42.73,0.51,1.514,0.84,53.81,55.33,-2.09,-25.32,,3.046,0.0,1,197,35.3,0.9,Neutral,35.3,34.3,41.1
2005-06-21,1101.49,13.78,,,44.21,2.02,1.077,0.73,48.22,51.73,-3.18,-25.34,,0.0,0.5,1,200,29.8,0.9,Pessimistic,29.8,29.2,35.7
2005-06-22,1102.03,13.27,,,53.43,1.52,0.858,2.72,54.45,51.86,-2.99,-25.31,,0.0,0.0,1,200,33.3,0.9,Neutral,33.3,32.7,36.6
2005-06-23,1093.7,14.14,,,42.7,3.5,0.799,0.71,45.07,49.66,-3.56,-25.87,,0.0,0.0,1,202,27.7,0.9,Pessimistic,27.7,26.8,30.4
2005-06-24,1101.88,14.29,,,47.45,1.51,0.774,1.5,47.94,51.82,-2.69,-25.32,,0.5,0.0,1,200,30.4,0.9,Neutral,30.4,29.4,32.6
2005-06-27,1124.64,11.52,,,48.16,0.0,1.517,0.81,53.6,57.32,-0.57,-23.77,,1.026,0.0,1,195,38.7,0.9,Neutral,38.7,38.1,45.5
2005-06-28,1108.59,13.74,,,46.9,1.09,0.921,0.64,46.11,52.75,-1.86,-24.86,,0.543,0.543,1,184,31.4,0.9,Neutral,31.4,30.6,35.7
2005-06-29,1104.99,14.43,,,41.25,5.08,0.917,0.27,44.34,51.75,-2.08,-24.56,,0.505,1.01,1,198,27.5,0.9,Pessimistic,27.5,26.6,32.7
2005-06-30,1080.94,16.49,,,39.53,18.32,0.937,-1.17,37.8,45.55,-4.07,-26.2,,0.0,3.646,1,192,20.6,0.9,Pessimistic,20.6,20.0,28.4
2005-07-01,1055.59,19.8,,,30.92,47.5,0.921,-4.2,23.77,40.1,-6.09,-27.93,,0.0,11.94,1,201,15.4,0.9,Pessimistic,15.4,14.6,22.7
2005-07-04,1047.28,20.2,,,16.29,47.26,0.837,-6.88,21.24,38.48,-6.61,-28.5,,0.495,2.475,1,202,13.8,0.9,Ice-cold,13.8,12.3,17.4
2005-07-05,1039.04,21.11,,,19.25,39.6,0.717,-6.27,22.9,36.88,-7.14,-29.06,,0.493,0.493,1,203,14.0,0.9,Ice-cold,14.0,12.2,14.8
2005-07-06,1033.55,22.0,,,22.93,27.59,0.629,-6.47,24.1,35.81,-7.38,-29.44,,0.98,0.98,1,204,14.3,0.9,Ice-cold,14.3,12.5,14.0
2005-07-07,1038.6,22.0,,,34.91,8.37,0.591,-3.92,28.07,37.6,-6.66,-29.1,,0.0,0.49,1,204,17.5,0.9,Pessimistic,17.5,16.2,18.2
2005-07-08,1017.98,24.75,,,34.6,52.24,0.726,-3.56,28.18,33.5,-8.2,-30.5,,0.0,4.95,1,202,15.0,0.9,Pessimistic,15.0,14.0,17.8
2005-07-11,1011.5,25.0,,,35.05,52.22,0.803,-3.42,28.2,32.31,-8.47,-30.95,,0.0,1.471,1,204,15.2,0.9,Pessimistic,15.2,13.9,18.6
2005-07-12,1046.16,22.89,,,47.09,5.88,1.32,0.69,50.59,43.83,-5.08,-28.58,,2.439,0.0,1,205,25.8,0.9,Pessimistic,25.8,24.2,33.5
2005-07-13,1037.39,23.38,,,42.95,15.69,0.911,0.37,44.76,41.88,-5.58,-29.18,,0.488,0.488,2,205,22.4,0.9,Pessimistic,22.4,20.9,27.2
2005-07-14,1040.42,24.75,,,38.16,17.56,0.9,0.18,43.76,42.83,-5.02,-28.97,,0.971,1.456,1,206,21.6,0.9,Pessimistic,21.6,20.4,25.9
2005-07-15,1026.12,26.24,,,39.58,38.54,0.917,0.8,46.77,39.56,-6.06,-29.95,,0.0,6.311,1,206,21.0,0.9,Pessimistic,21.0,20.4,25.1
2005-07-18,1012.1,29.0,,,37.62,56.16,0.79,0.06,42.35,36.62,-7.08,-30.9,,0.0,6.373,1,204,19.1,0.9,Pessimistic,19.1,18.4,21.1
2005-07-19,1014.36,28.86,,,33.72,12.75,0.712,-3.04,30.22,37.43,-6.6,-30.75,,1.951,0.976,1,205,17.7,0.9,Pessimistic,17.7,16.0,19.1
2005-07-20,1021.05,28.22,,,41.75,8.78,0.763,-1.58,35.71,39.87,-5.75,-30.29,,0.485,1.456,1,206,20.5,0.9,Pessimistic,20.5,19.2,23.8
2005-07-21,1020.63,29.35,,,39.65,13.73,0.805,-1.9,34.41,39.77,-5.57,-30.32,,0.488,0.0,1,205,19.9,0.9,Pessimistic,19.9,18.2,23.7
2005-07-22,1046.32,27.23,,,55.08,0.98,1.846,1.97,66.54,48.68,-3.01,-28.57,,0.971,0.485,1,206,33.2,0.9,Neutral,33.2,32.4,41.1
2005-07-25,1045.4,26.73,,,58.55,4.39,1.009,3.29,60.24,48.4,-2.93,-28.63,,1.456,0.971,1,206,30.5,0.9,Neutral,30.5,29.6,36.7
2005-07-26,1072.81,25.37,,,63.13,0.0,1.825,5.76,92.0,56.34,-0.24,-26.76,,1.463,0.0,1,205,42.7,0.9,Neutral,42.7,42.3,47.0
2005-07-27,1089.91,24.38,,,68.85,0.49,1.676,6.74,88.35,60.44,1.44,-25.59,,1.463,0.0,1,205,42.7,0.9,Neutral,42.7,42.3,49.8
2005-07-28,1086.55,25.13,,,70.1,0.5,1.717,6.46,89.57,59.26,1.26,-25.82,,2.463,0.0,1,203,43.1,0.9,Neutral,43.1,42.6,49.8
2005-07-29,1083.03,24.24,,,57.69,0.0,1.219,3.51,66.15,57.99,1.05,-26.06,,0.0,0.495,1,202,36.8,0.9,Neutral,36.8,36.6,43.0
2005-08-01,1088.95,25.25,,,64.26,0.0,1.012,4.17,64.67,59.56,1.67,-25.66,,0.99,0.0,1,202,37.9,0.9,Neutral,37.9,37.3,43.7
2005-08-02,1104.04,24.49,,,64.53,0.0,1.3,2.91,64.27,63.33,3.13,-24.63,,1.5,0.0,2,200,39.1,0.9,Neutral,39.1,38.2,48.1
2005-08-03,1107.7,21.94,,,60.29,0.0,2.135,1.63,63.71,64.2,3.5,-24.38,,1.0,0.0,2,200,38.8,0.9,Neutral,38.8,38.0,51.1
2005-08-04,1102.59,22.73,,,56.86,0.0,1.29,1.48,55.17,61.99,3.02,-24.73,,0.0,0.0,1,202,35.8,0.9,Neutral,35.8,35.3,45.4
2005-08-05,1128.74,21.83,,,69.83,0.0,1.785,4.22,85.06,68.06,5.43,-22.94,,2.488,0.0,1,201,45.5,0.9,Neutral,45.5,45.1,54.5
2005-08-08,1138.88,20.81,,,70.99,0.0,1.962,4.59,88.52,70.06,6.31,-22.25,,1.493,0.0,1,201,46.8,0.9,Neutral,46.8,46.6,56.5
2005-08-09,1152.53,18.18,,,69.42,0.0,1.725,4.39,84.89,72.55,7.49,-21.32,,0.99,0.0,1,202,46.4,0.9,Neutral,46.4,46.3,56.2
2005-08-10,1165.03,17.17,,,68.29,0.5,1.964,5.18,92.0,74.63,8.56,-20.46,,0.0,0.0,1,202,47.5,0.9,Neutral,47.5,47.8,57.8
2005-08-11,1183.58,17.09,,,78.02,0.49,2.261,7.35,92.0,77.37,10.15,-19.2,,0.493,0.493,1,203,49.1,0.9,Neutral,49.1,49.3,62.0
2005-08-12,1167.91,17.17,,,63.07,0.5,2.411,3.47,79.15,70.45,8.57,-20.27,,0.99,0.99,1,202,44.4,0.9,Neutral,44.4,44.4,56.6
2005-08-15,1187.01,15.74,,,66.75,0.0,1.752,4.23,84.24,73.55,10.15,-18.96,,1.5,0.0,1,200,47.9,0.9,Neutral,47.9,47.7,57.4
2005-08-16,1177.28,16.08,,,58.92,0.5,1.878,2.15,68.03,69.54,9.07,-19.63,,0.495,1.485,1,202,41.6,0.9,Neutral,41.6,41.6,54.2
2005-08-17,1192.83,13.43,,,61.64,0.98,1.793,2.39,69.91,72.16,10.31,-18.57,,1.961,0.49,2,204,46.4,0.9,Neutral,46.4,46.1,58.1
2005-08-18,1148.04,16.92,,,48.63,0.98,2.674,-3.0,24.77,56.99,6.02,-21.62,,0.0,2.451,1,204,27.2,0.9,Pessimistic,27.2,26.7,48.0
2005-08-19,1150.18,16.92,,,52.51,0.49,1.653,-1.52,37.06,57.45,6.06,-21.48,,2.451,0.0,1,204,31.8,0.9,Neutral,31.8,30.6,46.9
2005-08-22,1158.6,16.34,,,49.04,1.46,1.238,-2.39,31.31,59.29,6.67,-20.9,,1.951,0.488,1,205,29.8,0.9,Pessimistic,29.8,28.7,43.9
2005-08-23,1149.96,17.41,,,43.85,0.98,1.11,-2.32,32.02,56.58,5.73,-21.49,,0.49,1.471,1,204,28.5,0.9,Pessimistic,28.5,27.7,40.0
2005-08-24,1167.14,16.83,,,44.07,0.98,1.14,-2.15,32.88,60.46,7.1,-20.32,,1.463,0.0,1,205,30.6,0.9,Neutral,30.6,29.4,42.0
2005-08-25,1172.47,16.42,,,57.2,0.49,1.206,2.13,57.79,61.6,7.33,-19.96,,2.941,0.0,2,204,38.6,0.9,Neutral,38.6,37.5,47.4
2005-08-26,1171.86,15.92,,,60.14,2.45,1.197,1.88,56.21,61.38,7.02,-20.0,,0.98,0.49,2,204,36.7,0.9,Neutral,36.7,36.0,48.2
2005-08-29,1154.43,15.42,,,52.08,1.96,1.185,-0.36,43.12,55.33,5.24,-21.19,,1.961,0.0,1,204,31.9,0.9,Neutral,31.9,30.8,43.5
2005-08-30,1146.38,16.42,,,53.62,0.49,0.893,-0.31,41.52,52.75,4.32,-21.74,,1.463,0.488,1,205,30.9,0.9,Neutral,30.9,30.0,39.1
2005-08-31,1162.8,13.86,,,55.09,0.49,1.042,-0.37,42.17,57.14,5.74,-20.62,,2.427,0.0,2,206,36.0,0.9,Neutral,36.0,34.9,45.2
2005-09-01,1184.93,11.88,,,60.01,0.0,1.65,1.06,57.07,62.25,7.66,-19.1,,2.913,0.0,1,206,45.0,0.9,Neutral,45.0,44.5,55.1
2005-09-02,1188.85,12.38,,,60.64,0.49,1.419,1.45,56.81,63.08,7.89,-18.84,,0.488,0.0,1,205,43.6,0.9,Neutral,43.6,43.3,54.0
2005-09-05,1196.22,11.56,,,70.9,0.0,1.309,3.62,68.91,64.67,8.41,-18.33,,0.0,0.0,1,202,49.3,0.9,Neutral,49.3,49.6,57.3
2005-09-06,1173.32,13.43,,,67.2,0.98,1.642,2.35,66.89,56.53,6.2,-19.9,,0.98,0.49,1,204,41.9,0.9,Neutral,41.9,41.7,53.6
2005-09-07,1194.31,11.88,,,69.14,0.0,1.377,2.71,64.51,61.34,7.91,-18.46,,1.951,0.0,1,205,46.9,0.9,Neutral,46.9,46.6,56.0
2005-09-08,1194.41,11.44,,,60.31,0.0,1.454,0.8,52.82,61.36,7.74,-18.46,,0.49,0.0,1,204,44.1,0.9,Neutral,44.1,43.9,54.7
2005-09-09,1189.62,12.87,,,53.09,0.49,1.042,0.07,44.41,59.62,7.14,-18.78,,0.0,0.0,1,205,37.9,0.9,Neutral,37.9,37.5,46.8
2005-09-12,1188.21,13.61,,,48.84,0.52,0.801,-0.67,39.45,59.08,6.9,-18.88,,0.515,0.0,1,194,35.4,0.9,Neutral,35.4,34.7,41.1
2005-09-13,1207.16,12.37,,,66.08,0.0,1.218,2.88,62.43,63.76,8.43,-17.59,,1.523,0.0,1,197,46.3,0.9,Neutral,46.3,46.0,54.5
